interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,fold_id,n_rows,empirical_coverage,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm,coverage_error
ConformalStyle_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,5,724,0.9861878453038674,0.10511142174133478,0.10457287816713445,26.277855435333695,26.143219541783616,0.11348714904387519,0.08618784530386736
ConformalStyle_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,1,568,0.8309859154929577,0.11215666859218601,0.12513186889745867,28.039167148046502,31.28296722436467,0.2406027542814234,-0.06901408450704227
ConformalStyle_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,2,604,0.7764900662251656,0.08720180925149791,0.0966346955330753,21.80045231287448,24.158673883268825,0.2641889794252995,-0.12350993377483444
ConformalStyle_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,3,639,0.8826291079812206,0.09781354064141395,0.09918969248206219,24.453385160353484,24.797423120515546,0.1705331473192461,-0.017370892018779394
ConformalStyle_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,4,674,0.983679525222552,0.1216524961173542,0.10946494794785169,30.413124029338547,27.36623698696292,0.12707214787254195,0.08367952522255195
ConformalStyle_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,5,710,0.9830985915492958,0.12580512998513088,0.12006110779932261,31.451282496282715,30.01527694983065,0.12831961258717356,0.08309859154929577
ConformalStyle_ModelHorizon,0.9,90,RollingMean,8,4.0,4 h,1,546,0.8131868131868132,0.130515529394925,0.14394311068351312,32.628882348731246,35.98577767087828,0.291813420248693,-0.08681318681318684
ConformalStyle_ModelHorizon,0.9,90,RollingMean,8,4.0,4 h,2,580,0.7879310344827586,0.11222981473846425,0.1271239668558336,28.05745368461606,31.7809917139584,0.30664590061598346,-0.11206896551724144
ConformalStyle_ModelHorizon,0.9,90,RollingMean,8,4.0,4 h,3,614,0.9006514657980456,0.12529577045515541,0.11227499650251568,31.323942613788848,28.068749125628923,0.1951048770188325,0.0006514657980455363
ConformalStyle_ModelHorizon,0.9,90,RollingMean,8,4.0,4 h,4,649,0.9799691833590138,0.1404083957435465,0.12387449497615419,35.10209893588662,30.968623744038545,0.14761691840089963,0.07996918335901382
